REGISTRATION_DATE,KC_REPUDIATE_DT,DRIVER_AGE,KC_OUTSTANDING_RESERVE,TIME_TAKEN_REGISTRATION,KC_STATUS,KC_STATUS_TEXT,POLICY_NUMBER,CLAIMNUMBER,RISKNAME,ANALYST_HANDLING,AUTHORIZE_BY,NOTIFICATE_DATE,POLICE_REPORTED,POLICE_STATION_NAME,KC_SUM_INSURED,DATE_LOSS,PERILNAME,NOTIFICATION_DATE,IC_NAME,GP_NAME,GCT_NAME,CLIENT_MOBILE_NUMBER,CLIENT_NAME,INT_TYP,INTERMEDIARY_NAME,INTERMEDIARY_PHONE_NO,COVER_START_DATE,COVER_END_DATE,BR_NAME,MAKE_NAME,MODEL_NAME,MANUFACTURING_YEAR,POLICY_HOLDER_GENDER,POLICY_HOLDER_AGE,KC_FIRST_REPUDIATE_REM,KC_FIRST_REPUDIATE_REM_DATA,KC_SECOND_REPUDIATE_REM,KC_FIFTH_REPUDIATE_REM,GMR_ENGINE_NO,GMR_CHASIS_NO,GMR_VEH_COLOR
,,31.0,46500,1,2,Inprocess,THK/00072,C/THK/00073,KA00071,S00005,C00003,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,723000700,Gregory 00071,Agent,AGDouglas 00047,723000472,,,Thika,,,1999,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,1,1,5,Inprocess,ELD/00073,C/ELD/00074,KC00072,T00002,J00002,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,719000710,Harold 00072,Dsf,AGDylan 00048,720000482,,,Eldoret,,,2008,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,71400,1,5,Inprocess,ELD/00074,C/ELD/00075,KA00073,J00003,C00003,,,,0.0,,Third Party,,Motor Commercial,Motor Commercial Own Goods,Third Party Only,729000720,Harry 00073,Dsf,AGEdward 00049,713000492,,,Kisii,Isuzu,Nqr,2009,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,2,Inprocess,KTD/00075,C/KTD/00076,KC00074,N00004,N00004,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,722000730,Harvey 00074,Agent,AGEdwin 00050,718000502,,,Ktda,Nissan,100 Nx B13,2009,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,300700,1,5,Inprocess,MBS/00076,C/MBS/00077,KB00075,J00003,C00003,,,,0.0,,Third Party,,Motor Commercial,Motor Commercial General Cartage,Third Party Only,722000740,Hayden 00075,Agent,AGElliot 00051,726000512,,,Mombasa ||,,,2007,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,2,Inprocess,THK/00077,C/THK/00078,KB00076,N00004,N00004,,,,0.0,,Third Party,,Motor Commercial,Motor Commercial General Cartage,Third Party Only,723000700,Henry 00076,Agent,AGDouglas 00047,723000472,,,Thika,Isuzu,117,2000,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,2,Inprocess,MSA/00078,C/MSA/00079,KB00077,N00004,N00004,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,715000750,Howard 00077,Agent,AGColin 00034,715000342,,,Mombasa,,,0,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,42337,1,5,Inprocess,RKA/00079,C/RKA/00080,UN00078,J00003,C00003,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,705000760,Hugo 00078,Direct,AGDamian 00037,372,,,Ruaka,Nissan,Xtrail,2008,,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,38932,1,5,Inprocess,KTD/00080,C/KTD/00081,KA00079,T00002,C00003,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,721000770,Ian 00079,Agent,AGEric 00052,722000522,,,Ktda,,,0,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,2,Inprocess,HQS/00081,C/HQS/00082,KC00080,N00004,N00004,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,722000780,Isaac 00080,Agent,AGEthan 00053,202000532,,,Head Office,,,2001,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,1,Inprocess,KTD/00082,C/KTD/00083,KA00081,N00004,N00004,,,,0.0,,Third Party,,Motor Commercial,Motor Commercial Own Goods,Third Party Only,790,Jack 00081,Agent,AGEvan 00054,721000542,,,Ktda,,,1998,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,2,Inprocess,HGS/00083,C/HGS/00084,KB00082,N00004,N00004,,,,850000.0,,Third Party,,Motor Commercial Psv,Psv Chauffeur Driven,Comprehensive,790,Jacob 00082,Agent,AGFelix 00055,722000552,,,Hughes,,,0,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,60000,1,5,Inprocess,EMB/00084,C/EMB/00085,KA00083,S00005,C00003,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,790,Jake 00083,Agent,AGFinn 00056,1000562,,,Embu,,,1990,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,31069,1,5,Inprocess,EMB/00085,C/EMB/00086,KA00084,G00006,C00003,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,790,James 00084,Agent,AGCharles 00030,722000302,,,Embu,,,0,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,85576,1,5,Inprocess,MSA/00086,C/MSA/00087,KC00085,T00002,J00002,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,790,Jason 00085,Agent,AGFrancis 00057,1000562,,,Mombasa,,,2011,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,65298,1,5,Inprocess,MSA/00087,C/MSA/00088,KC00086,J00003,C00003,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,790,Jason 00085,Agent,AGFrancis 00057,1000562,,,Mombasa,,,2012,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,-1,Inprocess,HGS/00088,C/HGS/00089,KA00087,N00004,N00004,,,,0.0,,Third Party,,Motor Private,Motor Private,Comprehensive,790,Jasper 00086,Agent,AGFrank 00058,372,,,Hughes,,,0,Male,24.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,2,Inprocess,ELD/00089,C/ELD/00090,KA00088,N00004,N00004,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,790,Jeffrey 00087,Agent,AGFrederick 00059,372,,,Eldoret,,,0,Male,24.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,95700,1,5,Inprocess,KTD/00090,C/KTD/00091,KB00089,J00003,C00003,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,722000800,Jeremy 00088,Agent,AGEric 00052,722000522,,,Ktda,Toyota,Aca21,2001,Male,45.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,10000,1,5,Inprocess,HQS/00091,C/HQS/00092,KC00090,J00003,C00003,,,,1030004.0,,Third Party,,Motor Commercial Psv,Psv Chauffeur Driven,Comprehensive,724000810,Jesse 00089,Agent,AGGabriel 00060,722000572,,,Head Office,,,2012,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,300000,1,6,Inprocess,THK/00092,C/THK/00093,KB00091,J00003,C00003,,,,0.0,,Third Party,,Motor Commercial,Motor Commercial General Cartage,Third Party Only,720000820,Joel 00090,Agent,AGGareth 00061,720000582,,,Thika,,,2010,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,1,Inprocess,MSA/00093,C/MSA/00094,KA00092,N00004,N00004,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,721000830,John 00091,Agent,AGGary 00062,712000242,,,Mombasa,,,2013,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,2,Inprocess,HGS/00094,C/HGS/00095,KA00026,N00004,N00004,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,725000260,Caleb 00026,Direct,AGDamian 00037,372,,,Hughes,,,2000,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,35700,1,5,Inprocess,MSA/00095,C/MSA/00096,KB00093,J00003,C00003,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,720000840,Jonathan 00092,Agent,AGGavin 00063,1000562,,,Mombasa,,,2010,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,43360,1,2,Inprocess,G/HGS/00096,C/HGS/00097,KB00094,T00002,J00002,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,721000850,Jordan 00093,Agent,AGGeoffrey 00064,372,,,Hughes,,,2005,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,1,Inprocess,G/HGS/00097,C/HQS/00098,KB00095,N00004,N00004,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,721000850,Jordan 00093,Agent,AGGeoffrey 00064,372,,,Hughes,,,2000,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,1,1,5,Inprocess,MBS/00098,C/MBS/00099,KB00096,C00007,J00002,,,,0.0,,Third Party,,Motor Commercial,Motor Commercial General Cartage,Third Party Only,728000860,Joseph 00094,Broker,AGGeorge 00065,721000592,,,Mombasa ||,,,0,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,38345,1,6,Inprocess,G/NYR/00099,C/NYR/00100,KB00097,J00003,C00003,,,,0.0,,Third Party,,Motor Private,Motor Private,Third Party Only,723000870,Joshua 00095,Agent,AGGerald 00066,372,,,Nyeri,Toyota,"Premio Zzt24, Nzt24, Azt24",2002,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,35235,1,5,Inprocess,G/NYR/00100,C/NYR/00101,KB00098,J00003,C00003,,,,0.0,,Third Party,,Motor Commercial,Motor Commercial General Cartage,Third Party Only,723000870,Joshua 00095,Agent,AGGerald 00066,372,,,Nyeri,Nissan,Cpb12,2009,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,6,Inprocess,HGS/00101,C/HGS/00102,KC00099,J00003,C00003,,,,1000000.0,,Third Party,,Motor Commercial,Motor Commercial Own Goods,Comprehensive,721000880,Julian 00096,Agent,AGGerard 00067,221000602,,,Hughes,Toyota,Corolla Ae96,2008,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,1,Inprocess,G/MSA/00102,C/MSA/00103,ZE00100,N00004,N00004,,,,0.0,,Third Party,,Motor Commercial,Motor Commercial General Cartage,Third Party Only,726000890,Justin 00097,Agent,AGGordon 00068,726000612,,,Mombasa,Local,Local,2012,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,-1,Inprocess,KTD/00103,C/KTD/00104,1700101,N00004,N00004,,,,1866240.0,,Third Party,,Motor Private,Motor Private,Comprehensive,719000100,Keith 00098,Agent,AGGraham 00069,207000622,,,Ktda,,,2010,Male,13.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,2,Inprocess,G/HGS/00104,C/HGS/00105,KC00102,N00004,N00004,,,,2800000.0,,Third Party,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,722000900,Kenneth 00099,Bancassurance,AGAlan 00004,203000042,,,Hughes,Mercedes-Benz,Actross,2008,Female,3.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,156328,1,5,Inprocess,G/MSA/00105,C/MSA/00106,KC00103,S00005,C00003,,,,1000000.0,,Third Party,,Motor Private,Motor Private,Comprehensive,726000910,Kevin 00100,Dsf,AGGrant 00070,726000632,,,Mombasa,Toyota,Noah/Voxy Azr6,2012,Female,6.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,35000,1,5,Inprocess,G/HGS/00106,C/HGS/00107,KC00104,J00003,C00003,,,,600000.0,,Third Party,,Motor Commercial,Motor Commercial Driving Schools,Comprehensive,759000270,Kieran 00101,Agent,AGGerard 00067,221000602,,,Hughes,Toyota,Probox Ncp160,2009,Female,14.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,140233,1,6,Inprocess,ELD/00107,C/ELD/00108,KB00105,J00003,C00003,,,,4000000.0,,Third Party,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,722000920,Kyle 00102,Broker,AGGregory 00071,204000642,,,Eldoret,,,2013,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,18.0,0,0,74,Authorized Payment,G/MSA/00108,C/MSA/00109,KD00106,G00008,J00002,,Yes,KABARTONJO,3000000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,725000930,Laurence 00103,Agent,AGHarold 00072,725000652,,,Mombasa,Mazda,Cx-5 Ke,2018,Male,18.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,20.0,1,0,74,Authorized Payment,G/KKM/00109,C/KKM/00110,KD00107,M00009,G00001,,Yes,BASE COMMANDER RUIRU,2250000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,722000940,Lee 00104,Bancassurance,AGAlan 00004,203000042,,,Kakamega,Mazda,Cx-3 Dk,2015,Male,20.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,20.0,9734,1,49,Accept Releasing Letter,G/HGS/00110,C/HGS/00111,KD00108,G00008,J00002,,Yes,KILIMANI POLICE STATION,1000000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,711000950,Leo 00105,Bancassurance,AGHarry 00073,717000662,,,Hughes,Toyota,Fielder,2014,Male,47.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,20.0,6558,1,49,Accept Releasing Letter,G/MRU/00111,C/MRU/00112,KD00109,G00008,J00002,,No,,1630000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720000960,Leonard 00106,Bancassurance,AGAlec 00006,722000062,,,Meru,Mitsubishi,Rvr,2015,Male,20.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,20.0,22678,1,64,Reinspection Completed,G/HGS/00112,C/HGS/00113,KD00110,G00008,J00002,,No,,580000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720000960,Liam 00107,Bancassurance,AGAlec 00006,722000062,,,Hughes,Nissan,Expert I Mk I,2013,Male,20.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,20.0,26086,0,97,Approved By Internal Assessor,G/HGS/00113,C/HGS/00114,KC00111,R00010,J00002,,No,,680000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,725000970,Logan 00108,Bancassurance,AGAlec 00006,722000062,,,Hughes,Toyota,Fielder,2010,Male,20.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,20.0,4234,0,49,Accept Releasing Letter,G/MSA/00114,C/MSA/00115,KD00112,M00009,G00001,,Yes,CENTRAL POLICE STATION MOMBASA,600000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,725000980,Louis 00109,Bancassurance,AGAlan 00004,203000042,,,Mombasa,Nissan,Advan,2014,Male,20.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,20.0,371,0,106,Ready For Payment,G/HQS/00115,C/HQS/00116,KM00113,R00001,J00002,,Yes,KAHAWA WEST,161600.0,,Motor Material Damage,,Motor Private,Motorcycle Private,Comprehensive,718000990,Lucas 00110,Agent,AGHarvey 00074,723000672,,,Head Office,Tvs,Star,2022,Male,20.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,20.0,14000,0,6,First Assessor Complete,G/HQS/00116,C/HQS/00117,KB00114,R00001,J00002,,Yes,KAMULU POLICE STATION.,550000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,780001000,Luke 00111,Agent,AGHayden 00075,726000682,,,Head Office,Toyota,"Premio Zzt24, Nzt24, Azt24",2007,Male,20.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,21.0,17390,1,49,Accept Releasing Letter,G/HGS/00117,C/HGS/00118,KB00115,G00008,P00005,,No,,600000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,721001010,Malcolm 00112,Bancassurance,AGAlec 00006,722000062,,,Hughes,Toyota,Premio T24,2004,Male,21.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,21.0,39220,0,74,Authorized Payment,G/MCH/00118,C/MCH/00119,KC00116,M00009,P00005,,No,,620000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,722001020,Marcus 00113,Bancassurance,AGAlan 00004,203000042,,,Machakos,Toyota,Corolla Ae96,2008,Male,21.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,21.0,32500,0,74,Authorized Payment,G/THK/00119,C/THK/00120,KC00117,M00009,G00001,,Yes,NGONG,600000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,710001030,Mark 00114,Bancassurance,AGHenry 00076,745000692,,,Thika,Toyota,Corolla Cba-Nze121,2009,,47.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,21.0,0,1,74,Authorized Payment,G/THK/00120,C/THK/00121,KD00118,G00008,P00005,,No,,860000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,723001040,Martin 00115,Bancassurance,AGAlec 00006,722000062,,,Thika,Honda,Fit,2014,Male,21.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,22.0,9800,0,74,Authorized Payment,G/MRU/00121,C/MRU/00122,KD00119,R00010,G00001,,Yes,ISIOLO TRAFFIC BASE,1530000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,732001050,Matthew 00116,Agent,AGHoward 00077,25000702,,,Meru,Toyota,"Noah/Voxy Zrr8, Zwr8",2014,,22.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,22.0,15400,0,23,Initial Approved,G/MSA/00122,C/MSA/00123,KC00120,R00001,J00002,,Yes,BAMBURI POLICE STATION,500000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,724001060,Max 00117,Agent,AGHugo 00078,725000712,,,Mombasa,Toyota,Succeed,2010,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,22.0,87436,1,49,Accept Releasing Letter,G/MSA/00123,C/MSA/00124,KD00121,R00001,J00002,,No,,2700000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,723001070,Michael 00118,Agent,AGIan 00079,723000722,,,Mombasa,Subaru,Forester Sf,2015,,32.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,23.0,22030,0,49,Accept Releasing Letter,G/HQS/00124,C/HQS/00125,KD00122,M00009,J00002,,Yes,KAREN,1390000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,726001080,Mitchell 00119,Broker,AGBrian 00023,202000232,,,Head Office,Mazda,3 Series Bm,2015,,51.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,23.0,19826,1,49,Accept Releasing Letter,G/KKM/00125,C/KKM/00126,KC00123,M00009,G00001,,Yes,RUAI POLICE STATION,630000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,722001090,Nathan 00120,Bancassurance,AGAlan 00004,203000042,,,Kakamega,Toyota,Allion I Mk I,2009,Male,28.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,23.0,6032,1,49,Accept Releasing Letter,G/EMB/00126,C/EMB/00127,KC00124,E00011,P00005,,Yes,EMBU POLICE STATION,500000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,703001100,Nathaniel 00121,Agent,AGCharles 00030,722000302,,,Embu,Nissan,Advan,2012,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/HGS/00127,C/HGS/00128,KC00125,M00009,P00005,,No,,50000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,722001110,Neil 00122,Bancassurance,AGAlan 00004,203000042,,,Hughes,Honda,Insight Ze,2012,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/RKA/00128,C/RKA/00129,KC00126,G00008,J00002,,No,,30000.0,,Windscreen,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,725001120,Nicholas 00123,Bancassurance,AGAlec 00006,722000062,,,Ruaka,Mitsubishi,Fhr15,2016,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,0,74,Authorized Payment,G/KTD/00129,C/KTD/00130,KB00127,R00010,G00001,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,719000100,Nigel 00124,Agent,AGIsaac 00080,722000732,,,Ktda,Subaru,Forester Sg,2002,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/MCH/00130,C/MCH/00131,KB00128,C00012,M00006,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,722001130,Noah 00125,Direct,AGDamian 00037,372,,,Machakos,Toyota,Rav 4,2009,Male,56.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/MSA/00131,C/MSA/00132,KD00129,C00012,G00001,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,701001140,Norman 00126,Agent,AGJack 00081,732000742,,,Mombasa,Nissan,Juke F15,2016,,42.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,2500,0,2,Registered,G/RNG/00132,C/RNG/00133,KC00130,C00012,P00005,,Yes,RUIRU POLICE STATION,0.0,,Motor Tppi,,Motor Commercial,Motor Commercial Own Goods,Third Party Only,736001150,Oliver 00127,Agent,AGJacob 00082,715000752,,,Rongai,Isuzu,Frr33,2015,Male,72.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/NKU/00133,C/NKU/00134,KD00131,G00008,M00006,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,718001160,Oscar 00128,Agent,AGJake 00083,718000762,,,Nakuru,Mazda,Cx-3 Dk,2015,,69.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,2500,1,74,Authorized Payment,G/NYR/00134,C/NYR/00135,KB00132,G00008,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,722001170,Owen 00129,Agent,AGJames 00084,704000772,,,Nyeri,Mercedes-Benz,E300,2009,Male,52.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/MCH/00135,C/MCH/00136,KD00133,G00008,M00006,,No,,40000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,717001180,Patrick 00130,Bancassurance,AGAlec 00006,722000062,,,Machakos,Toyota,Hilux  La-Rzn215W,2016,Male,21.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,900,1,74,Authorized Payment,G/KSM/00136,C/KSM/00137,KC00134,C00012,M00006,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,754001190,Paul 00131,Agent,AGJason 00085,721000782,,,Kisumu,Toyota,"Probox/Succeed Nlp5, Ncp5",2008,Male,72.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,2,Registered,G/HGS/00137,C/HGS/00138,KC00135,M00009,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,723001200,Peter 00132,Bancassurance,AGHarry 00073,717000662,,,Hughes,Toyota,"Vanguard Aca3, Gsa3",2007,Male,45.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,15,Windscreen Fitter Appointed,G/KGL/00138,C/KGL/00139,KC00136,M00009,G00001,,No,,50000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,720001210,Philip 00133,Bancassurance,AGAlan 00004,203000042,,,Kitengela,Toyota,Succeed,2014,Male,49.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1200,0,74,Authorized Payment,G/KTD/00139,C/KTD/00140,KC00137,R00010,P00005,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,724001220,Quentin 00134,Agent,AGArnold 00013,722000132,,,Ktda,Toyota,Fielder,2010,Male,44.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,2200,0,74,Authorized Payment,G/EMB/00140,C/EMB/00141,KD00138,E00011,J00002,,No,,30000.0,,Windscreen,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,728001230,Ralph 00135,Dsf,AGJasper 00086,723000792,,,Embu,Isuzu,Ftr,2021,Male,45.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,-1,Repudiated,G/MSA/00141,C/MSA/00142,KD00139,N00004,N00004,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,722001240,Raymond 00136,Agent,AGJack 00081,732000742,,,Mombasa,Toyota,"Esquire Zrr8, Zwr8",2016,Male,67.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,2,Registered,G/MSA/00141,C/MSA/00143,KD00139,C00012,M00006,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,722001240,Raymond 00136,Agent,AGJack 00081,732000742,,,Mombasa,Toyota,"Esquire Zrr8, Zwr8",2016,Male,67.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,2,Registered,G/HQS/00142,C/HQS/00144,KB00140,R00001,J00002,,No,,50000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,717001250,Reuben 00137,Broker,AGBrian 00023,202000232,,,Head Office,Toyota,Hilux Kun25,2010,Male,66.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/NKU/00143,C/NKU/00145,KD00141,G00008,J00002,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,726001260,Richard 00138,Agent,AGJeffrey 00087,724000802,,,Nakuru,Toyota,Ractis,2014,,69.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
